comment_id,video_id,comment_text,discourse_label,annotation_confidence,pass_a_label,verification_label,verification_status,adjudication_required,final_annotation_source
Ugz3KDFmo8lFUwhPP9R4AaABAg,t5SaFgSaM_M,99 persen mahluk hidup punah,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
Ugy_eReC7E1YJE0oDwd4AaABAg,QK01ROEqJ1A,Kenapa kita harus pacaran,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugg_hH5_tysmSHgCoAEC,NVDIHTGVcLc,kenapa kita kalau gravitasi mengecil kita akan melayang,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyYwBNfR7l4AcJ3Pdt4AaABAg.98-_AeNLJue986Ko4nyDI4,21seK8tKSYI,Makin banyak kesadaran flat earth ya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugx9ccFkzFsBiNzrsvV4AaABAg.8e7JfDKRT688e7glig3eD9,21seK8tKSYI,wewewe lu percaya. gua cuma bercanda broo,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxeVwu1Jz59xVQV_QF4AaABAg.96-36qyEmlO962z_1rjhlm,QK01ROEqJ1A,Lah itukan beda lagi bambang,Experience,Low,Opinion,Experience,revised,False,verification_revision
UgxFp88mm0sx8MHJxwt4AaABAg,QK01ROEqJ1A,"Gw udah nonton berkali"" seru cok😂",Question,Low,Correction,Question,revised,False,verification_revision
UgxR9IbfE0KO9no5exN4AaABAg,5Zi4qGpGop4,Bulan ku ada lima rupa rupa warnanya 🤭,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyRl0H2X6cuw95R9pF4AaABAg,QK01ROEqJ1A,"Pertanyaanya, tau dari mana bahwa alam semesta segede itu, ad bukti?, sedangkan para ahli luar angkasa belum pernah menjelajah sejauh itu, hmmm ap kah ini sebuah kebetulan, ap kebenaran tanpa bukti? Atau hayalan? Mari kita pikirkan, sekian wr.wb :/",Experience,Low,Experience,Experience,confirmed,False,pass_agreement
UgyR6feMkes-1zLWmMN4AaABAg,iq0yOkj3d28,Bentuk bumi itu zigzag,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UghevDFqgAJcLXgCoAEC.8G-PKe13Oqt8P266x9-pc0,eXml_nlmPoE,"FE = Sarjana Youtube. Lu bikin hipotesis aja cmn ngambil aja harus di coba apakah benar atau salah, dlu, lu pikir kalo anggep sianida bisa di makan gitu tanpa ada nya percobaan? mikir",Question,Low,Question,Question,confirmed,False,pass_agreement
UgjTluQASi03-XgCoAEC,YljSXjd4lnk,Min kenapa kita harus saling membutuhkan,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxShRwXqNLGxzztEFJ4AaABAg,dghOCZmSEUQ,Kenapa negara kita diberi nama Indonesia? Bukan nama lainnya?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugy8iR0WBOq5ua67Kj94AaABAg,jPyd0Xv5LfY,Pada oot anjir kebanyakan request hadeh,Suggestion,High,Suggestion,Suggestion,confirmed,False,pass_agreement
Ugxoare43cCrIuK9uU14AaABAg,qis44fqpuAU,"Kalau saya ke masa depan, soalnya masa lalu akan menjadi pembelajaran di masa depan, dan seperti biasa terimakasih.....  Hehehe",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugxpro3C07uIUZn3W0h4AaABAg,qis44fqpuAU,Ke masa lalu,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugy55U0RSMwU-5p5hQd4AaABAg,FjFsx6iQE3Y,Apakah mereka mengincar bakso kita,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugx8QnqxQO5-yFYUn1F4AaABAg,qis44fqpuAU,Masa lalu.karena kita akan tau cerita masa lalu,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugyu4vTYqsozfqLnNEl4AaABAg,zbSe0xE7tg0,Apakah portal itu beneran ada ?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgyxYRIFZZ0X8mAj-754AaABAg.8WtJTrN94Y98YJR7j9cBLU,zbSe0xE7tg0,The Water Creeper 2005 ayat ini memang Benar tetapi klo masih di sekitar bumi kaya ke bulan itu masih mungkin/bisa yg tidak bisa di lintasi maksudnya adalah galaxy/planet yg jauh di luar dari galaxy Bima sakti yg jaraknya ratusan juta tahun CAHAYA bukan tahun Masehi/Hijriyah loh😂,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgjYEn3ixVBtXngCoAEC,iyJeozHhvJI,baru kali ini iklan yang durasinya lama gk aku skip. iklan dr Ramayana,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UghJH9qzaVQPd3gCoAEC,JRJ1ngbUe6A,dari mana asal usul internet,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzdcV2LwBCWT0Gsv-x4AaABAg,Tx87wEaDtxo,Jika kita masuk black hole kita ada di sebuah alam baru,Experience,Low,Opinion,Experience,revised,False,verification_revision
Ugy1QgFsC5rja3Uj6vl4AaABAg,QK01ROEqJ1A,mungkin alam semesta tidak  terhingga,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugw-6_1oVv9RcPTmFHh4AaABAg,QK01ROEqJ1A,Artinya mahluk luar angkasa itu mungkin saja soalnya kalo diliat luas banget alam semesta. Selain bumi ada planet yang lain...kita belum bisa mencapainya tpi kita akan bisa.,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzGcD2IFzJcNP2gOCp4AaABAg,5_9wU8yJZ8w,"kok bisa,aku mau nanya.Kok bisa kita keram?",Opinion,Low,Agreement,Opinion,revised,False,verification_revision
UgwA2_ZSftLXKGW_FG14AaABAg,impJiSfof9E,Darimana ketombe berasal? Apa itu ketombe?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugz_j7in4v8o-ngb8FN4AaABAg,t5SaFgSaM_M,Min Kenapa Kita Tidak bisa memikirkan Warna Baru,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzZcA0jl0uI-Uf9XaZ4AaABAg.8tbaleG6kRt9futoxtK-C3,impJiSfof9E,Ga punya otak itu namanya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzV9_a46KcjZWWR-Sl4AaABAg,rha05J96bOM,min kenapa kita kalo berkumpul di satu ruangan bareng temen temen rasanya panas banget ampe keringetan,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyhpGWT2li0xx6dmHN4AaABAg.9G8qbm_YDMB9GJck8Sucs9,QK01ROEqJ1A,kita sekecil atom kalo dari sains,Suggestion,Low,Opinion,Suggestion,revised,False,verification_revision
Ughl684cGdMB-XgCoAEC,NVDIHTGVcLc,Min... Kenapa akhir akhir ini krisis sampah plastik dan diet plastik digaung gaungkan? Bukannya plastik mudah terbakar? Kenapa tidak dibakar saja?,Agreement,Low,Agreement,Agreement,confirmed,False,pass_agreement
Ugha5SKcenW50ngCoAEC,YljSXjd4lnk,Nah bagaimana dengan cara kerjanya pesawat luar angkasa ? kan disana ruang hampa udara  thanks min,Question,High,Question,Question,confirmed,False,pass_agreement
UgzAt-HGuoweSsoG63x4AaABAg,QK01ROEqJ1A,Tak akan terpecahkan jika kalian tak mempelajari qalam allah swt :) Dalam islam tentang semua pembahsan ini telah dijelaskan nya;)  karena sang pencipta dan pemilik dari segala yang dijelaskan pada video ini hanyalah allah swt :),Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgiliXU7VxTpBngCoAEC,FjFsx6iQE3Y,apakah kita harus mengambil resiko masuk kelubang cacing atau black hanya utk mengetahui hal itu,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgwjxDMR-UgaqzQGLih4AaABAg.8xgVLLfcKNs8xgnkw5MF-g,t5SaFgSaM_M,Jangan lupa bahas Uni Soviet ya :V,Correction,Low,Correction,Correction,needs_adjudication,True,adjudicated
Ugy96H0Ny4IRr77P0Zx4AaABAg,impJiSfof9E,Kenapa bintang itu terang??,Correction,Low,Correction,Correction,needs_adjudication,True,adjudicated
UgworP7N-YUc8jYHbJh4AaABAg,t5SaFgSaM_M,"Min,apakah yang disebut aerodinamika? #TanyaKokbisa",Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugzd9nIUhp80SriWEkp4AaABAg,qis44fqpuAU,Masa depan,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UggSxAXnwFBFyHgCoAEC.8VUQszYUIty8gDVnKB7w2s,2EVv7dmTFik,gaji lu bakar berkurang dari 1 juta jadi seribu.,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzqxMnjDgBjl4mp0Td4AaABAg,FjFsx6iQE3Y,tpi bukannya alien itu g ad .. karena alien itu ber asal dri konspirasi neil Amstrong  . NEIL A. -> = ALIEN,Opinion,Low,Opinion,Opinion,needs_adjudication,True,adjudicated
Ugx7WuaBN7v7rFoz7g54AaABAg,qis44fqpuAU,Bagaimana petir terjadi,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgzdrYf_6HfHuGaGNUB4AaABAg.8zQhhSqXZmU8zSDdpXAcHL,QK01ROEqJ1A,"@carlsagan9553 haha jadi apakah anda percaya kalau di kepala anda berisi otak? Bahkan anda belum pernah melihat otak anda sendiri, bukankah atheis itu berdasarkan logika mu dengan apa yang anda lihat.",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgxH0_xwrbg3rZ-eLEp4AaABAg,twXOQyxZWxY,Kobi bahas penerbangan pertama yg dilakukan manusia di planet mars dong,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzPjatEpo_REnyg1Od4AaABAg.8e7ZjRnV16u8iM9DSa09Vs,21seK8tKSYI,@kok bisa Min emang udah pernah ke luar angkasa??,Experience,High,Experience,Experience,confirmed,False,pass_agreement
Ugw_XcOHfgv7UespHap4AaABAg.9EOnF1Fd08o9EVwb5AFwhL,21seK8tKSYI,"Buktiin aja dulu. Pake fakta, data, video real. Di mana ujung bumi?  Gk usah pake hipotesis yg bertele-tele. Apalagi sok ngutip ayat Al-Qur’an, tapi tafsiran sendiri. Sebutkan juga siapa mufassir & kitabnya. Coba perhatiin juga penggunaan kata جعل & خلق dlm Al-Qur’an. Udah nafsirin sesukanya tanpa ngerti ilmu bahasa, terus menjudge org yg gk percaya ama penafsirannya dengan julukan 'pengikut ajaran kafir', bahkan ada yg bilang 'pengikut ajaran Dajjal'. Na'udzubillah min dzalik.  Atau klo gk mau buktiin itu, buktiin aja 'kebohongan' bumi bulat secara langsung.  Simpel aja, buat roket (atau yg serupa yg bisa terbang vertikal setidaknya setinggi 10km lebih) yg dipasangi kamera yg bisa merekam seluruh prosesnya dr awal di permukaan bumi secara realtime, sampai terlihat sejauh mana sih 'kebohongan' penganut bumi bulat.",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgyoVo4bQbUkwjv7nAt4AaABAg,uA3cMFjqfaM,Yang terpikirkan ongkos kirim dari bumi ke mars pasti mahal. Nanti gamampu bayar n mati di mars aja jadinya huhu,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwEkroI2sgIGvG598x4AaABAg.8y3w_OE8srH9LXi3usSNKU,FjFsx6iQE3Y,Intinya agama belum terbukti kebenaranya Dan science sudah terbukti kebenaranya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugjbc0srjoWu1XgCoAEC,iq0yOkj3d28,Kalau bulat kenapa kita ngak bisa ngeliat lengkungan nya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgwxyyCqBSi8n5-jjXZ4AaABAg.8eTXLyi2pXU8eTXfZS9cpT,21seK8tKSYI,"apakah ada konsep sebuah wadah atau negara seperti asgardia yang memungkinkan manusia membangun peradaban kehidupan baru yang serba canggih futuristik layaknya di film thor,  yang mulai ramai di dengungkan dan di isukan di media massa dan media sosial?? hehe :-)",Question,High,Question,Question,confirmed,False,pass_agreement
UgwS0ly1JfFDl82nHBF4AaABAg,T9ttUfGG7EE,Jangan lupa.... Kalo kyubi juga pernah kesana,Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgwuHnr0myVYAI37RHV4AaABAg,T9ttUfGG7EE,"Mau tanya dong, kenapa api itu panas dan apakah api bisa di picu hanya dengan suhu panas tanpa perantara ?",Question,High,Question,Question,confirmed,False,pass_agreement
UghTUZkWjs3Fm3gCoAEC,NVDIHTGVcLc,kenapa kita biasa mengalami amesia / susah tidur dan apa penyebabnya +kok bisa?,Correction,Low,Question,Correction,revised,False,verification_revision
UgjTTnqppOBAfXgCoAEC.8HTytPhnc2Q8JXmZlOASek,eXml_nlmPoE,klo bumi datar gimana caranya ada perbedaan waktu ?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyauiQ7BW6Igp4FxVF4AaABAg,qis44fqpuAU,Masa depan = ingin melihat perbedaan jaman kalo ke masa lalu nanti banyak orang jahat akan memburu dinosaurus,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugi2pqjb_pNJAXgCoAEC,NVDIHTGVcLc,apa yg terjadi sebelum angkasa di buat,Praise,Low,Praise,Praise,confirmed,False,pass_agreement
UgwNl-3a13yIqjXPzZZ4AaABAg,5_9wU8yJZ8w,Min... Apa alien itu benar benar ada d luar angkasa sana?,Question,High,Question,Question,confirmed,False,pass_agreement
UgyB42xPjWP-LeHZ_i14AaABAg,21seK8tKSYI,Sampe sekarang belum ada bukti foto dan video keseluruhan bumi bahwa bumi itu datar cuma hanya mengandalkan teori,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugi7BpL4L_k_pHgCoAEC.8SQScHFQU_59AaHvcWQYw4,NVDIHTGVcLc,@icezidane permukaan atasnya mah klo diliat dari dekat ya kayak datar... Karna luasnya bumi... Tapi mah aslinya juga melengkung....,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzGvOTmc1f-SbcHitJ4AaABAg,iyJeozHhvJI,Kenapa di vidio kok bisa banyak baksonya,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxOmDlcOXOFQ9eiPkZ4AaABAg,NVDIHTGVcLc,ditunggu elevator luar angkasanya,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugwj9daMd8H3ymwEDx94AaABAg,AxyPASIXz1k,Sumpah lagu outronya enak banget didenger 🙂,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzuvwQbljHKr60l71h4AaABAg,NVDIHTGVcLc,Cerita gedung X seed 4000 bang aplot tanggal 15 aplot jam 11:50,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyR4sPTa-l6D4RN-7d4AaABAg,AxyPASIXz1k,"Mau nanyak dong,kalok atom aja gk terlihat terus kayak nana bs tau kalok ada plengkleng (maaf y kalok tulisanya salah),dan orang yg meneliti itu gimana cara mengurai si atom sampai jumpa plengkleng?",Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugxj0s-oLQZcgHzBdYB4AaABAg.9KjAJLSyU9e9atC3QnaklF,21seK8tKSYI,@renydian2600 sorry lama gk jawab.  Lalu kenapa rel kereta dari rusia yg mengarah timur ke barat melengkung ke bawah?,Question,High,Question,Question,confirmed,False,pass_agreement
UgiS-K-2vD4wdHgCoAEC,Tx87wEaDtxo,1 bakso,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgynPdlqtYJIZyjG4994AaABAg,QK01ROEqJ1A,Subhanallah maaf kan hambamu yang selalu merasa besar ini ya allah...,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgyYI3wbowEX0P2e39l4AaABAg,QK01ROEqJ1A,"Indonesia belum siap dengan channel seperti ini, semuanya dihubung-hubungkan dengan agama. 😌",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxgEU3YvxlMhCehnJh4AaABAg.8pQBmZY3rKJ8umlCVD3tZ2,dghOCZmSEUQ,Kenapa orang kafir tidak tahu. Karena hanya orang islam dan ateis bernama stephen hawking yang tau dan membuktikan,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgzhAU4xmIjl2fNUjxh4AaABAg,QK01ROEqJ1A,Siapa sih yang nemuin teori ini?,Question,High,Question,Question,confirmed,False,pass_agreement
Ugzxj2oH0G9Sb8SCFTh4AaABAg.8qKHEx_McV88qMvkV3nnxS,rloh5wZxFrU,Muslim Ar Rayyan teorimu yg gua sendri bangga2in satu tahun lalu 😂,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugzegm1_rBnabazN4nd4AaABAg,QK01ROEqJ1A,Benarkah..obyek d alam semesta berbentuk bulat..benarkah bumi bentuk bulat..apakah d bulan ada angin..lalu bagaimana bendera as d bulan seperti tertiup angin..,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugy3rrIJvbKwgJkagOZ4AaABAg,QK01ROEqJ1A,ini kevin anggara?,Agreement,Medium,Question,Agreement,revised,False,verification_revision
Ugw5_T80rPqdfvzvOTV4AaABAg.98p0N4BsdQs9AZ0_UAVuc8,21seK8tKSYI,Dibalik antartika mana ada,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzFN19f0U111hl4jbR4AaABAg.9O9TPiK9A1S9ORlbtcV-8q,21seK8tKSYI,@humanfuturelife2363 oke Fakta mmg bs direkayasa tapi kalau mmg FE atau penganut konspirasi benar knp gbs buktikan fakta yg mereka punya? disuruh ngasih fakta ngelak sana sini,Question,High,Question,Question,confirmed,False,pass_agreement
UgxYgjJePrdHQAlm3Mx4AaABAg.8xZjZX-fwcb9QXLc__ECx2,T9ttUfGG7EE,"@mtaufiqhidayat1599 ciri² FE fitnah sana sini, melawan pernyataan ilimiah dgn pendapat pribadi yg bahkan hanya disetujui oleh dirinya sendiri, merasa paling benar karna mereka sedikit.",Agreement,Medium,Agreement,Agreement,confirmed,False,pass_agreement
UgzlG1sOrEi7aE6KuAN4AaABAg,QK01ROEqJ1A,Pertanyaan yg mustahil untuk dijawab oleh manusia Dimana Ujung Alam Semesta??,Question,High,Question,Question,confirmed,False,pass_agreement
UgyoJ6uo7VyJkpnehop4AaABAg.8eBtaLk5h-P8eY5odrOjGY,21seK8tKSYI,Hesekiel Manurung nguquq :v,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxIAh8Rr0Y74mg4cGl4AaABAg,21seK8tKSYI,3:24 oleh karena itu silahkan liat channel flat earth 101 nonton eps14.. kalau kalian memang ingin bukti dan penelitian tanpa dongeng... kalian kurang riset untuk membuat video ini,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
Ugx4MtjgNFWvKLkC5SB4AaABAg,T8g_hUpx9VU,Benda yg paling panas adalah otak ku yg telah mengerjakkan tugas selama 10 - 12 jam,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyPA6Au8fKmUDyTYLB4AaABAg,21seK8tKSYI,"Orang yang percaya Flat Earth itu males belajar sains, percaya, mereka cuma memakai logika dan buku tanpa penjelasan ilmiah",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugz-75JtbACp9JtMwGl4AaABAg.8zayOZIh6gI8zdb4ZVS6Jv,QK01ROEqJ1A,"ada yg bilang.gw dah dr dulu tau ini lah,itulah....Wkwkwkk masih aje ada yg songong krn ilmu... Dari sini bisa diliat perbedaan antara orang pintar beneran vs orang yg sok tau",Experience,High,Experience,Experience,confirmed,False,pass_agreement
UgyaF3ZBAm7Z57QK8dp4AaABAg,dghOCZmSEUQ,"Singkatnya, karena cahaya adalah hal yang tidak normal",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzvessdzyZM513sFfp4AaABAg,uA3cMFjqfaM,Erpan?,Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugzb51yzB2EMkuoYVBV4AaABAg,QK01ROEqJ1A,Lihat ini gw jadi gak percaya klo tuhan itu ada!,Agreement,High,Opinion,Agreement,revised,False,verification_revision
UgxOmEDhZo-_bBIF9-B4AaABAg,QK01ROEqJ1A,"Allahu Akbar, Allahu Akbar, Allahu Akbar",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugx-k-rga4xoxNGdoHd4AaABAg,NVDIHTGVcLc,Bro mengapa pesawat jet kadang kadang mengalami afterburner,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgyKcWYuMKzsfooVktB4AaABAg,iyJeozHhvJI,Kalo bulan setiap tahunnya menjauh 3.7 cm Makin lama ga sampai 4 milyard tahun bumi kan ga stabil dan cepat hancur Coba dibahas itu,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgxDk_k3ueWXs4lUdet4AaABAg.9PKe3HqyNzk9PLlbj4ZuSY,jPyd0Xv5LfY,@thanosal-titan dulu gw belajar bersepeda ngayuhnya cepet2 tuh ya walau di turunan,Experience,Low,Experience,Experience,confirmed,False,pass_agreement
Ugzmc1z0Bp441NmcW9x4AaABAg.8jlgmh2ayfy8mjngLF_Heq,21seK8tKSYI,"@059_faizfarrelhasya9 Tapi Sblum anda Meyakinkan Bahwa Bumi Itu Benar"" Bulat,  Mengapa Bintang Itu Terus Terlihat sama Di daerah saya setiap malamnya  ? Bukankah Jika Bumi Berevolusi Mengelilingi matahari Ini Akan Membuat Berbeda""nya benda"" langit terlihat gk akan tetap,  namun coba perhatikan langit di atas anda perhatikan bintangnya gk mungkin bintang akan berada pada posisi tersebut jika buminya berputar mengintarai matahari dan berputar pada porosnya",Question,High,Question,Question,confirmed,False,pass_agreement
UgwJI2xYG8JeMV0wOTx4AaABAg,uA3cMFjqfaM,Kenapa sampah di bumi tidak di buang ke luar angkasa?,Disagreement,Medium,Question,Disagreement,revised,False,verification_revision
UgxxuHsHN_I9aXuNW3B4AaABAg,dghOCZmSEUQ,kenapa meteor hancur ketika masuk ke asmostfere bumi sedangkan pesawat ulang alik tidak hancur ketika masuk ke asmostfere,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgxWvWx-PnfW38dwcnJ4AaABAg.8j7bLr6wnez8nNRmhZX_JU,21seK8tKSYI,"@MuhamadRamadhan95 iya gan, numpung anda masih bekerja disana, coba cari tau apa benar sistem kendali sattelite bener2 untuk satelit atau mungkin bisa di sebut sestem kendali tower.. mungkin agan bisa riset dan cari tau sembari kerja... :)",Correction,Low,Praise,Correction,revised,False,verification_revision
UgyeUbq0ASlXOgY0nyJ4AaABAg,iyJeozHhvJI,Darimana hewan2 dan dinosaur bisa hidup pertamakali?,Question,Medium,Question,Question,confirmed,False,pass_agreement
UgwaSr_4e99vDrFmhkJ4AaABAg,t5SaFgSaM_M,emgnya yg suka triak2 itu artis yak? 😶,Question,High,Question,Question,confirmed,False,pass_agreement
UgzMrw5JltF6a1iBaTJ4AaABAg.8izmc0knnnV8j00liUOWwu,T9ttUfGG7EE,"Gini, lu tau teleskop kagak?",Question,Medium,Question,Question,confirmed,False,pass_agreement
Ugy9bfp5hYme8iL6G-B4AaABAg,21seK8tKSYI,Kalau bumi datar pasti udh ketemu ujungnya,Experience,Medium,Opinion,Experience,revised,False,verification_revision
UgwLfmM5tnWWRHLts754AaABAg.8zXvbpuoOcd9BvtB48sUma,FjFsx6iQE3Y,Udah lama sih,Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzjkXnmudTI7RRduXV4AaABAg.908GhcApw-O9FLzh7fMjbF,QK01ROEqJ1A,Benar,Opinion,Low,Opinion,Opinion,confirmed,False,pass_agreement
UgxTGz4uW8nrFRJFV2N4AaABAg.8y7SogCQmXx9GiyQAoWekl,NVDIHTGVcLc,"@yosephbatubara2837 nih gw jelasin kiamat yang artinya  KIta AkanMATIsemua itu adalah matinya seluruh makhluk hidup di alam semesta dari tumbuhan, hewan dan manusia di dlm Islam terbagi menjadi kiamat sughro(kiamat kecil) seperti meninggalnya seseorang,bencana alam dll Sedangkan kiamat kubro adalah kiamat besar yang seluruh alam semesta beserta isinya akan mati tak terkecuali",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwjepUU4RtiuNN0mg14AaABAg,FMNRItiR6ZA,Apa ceres yg dwraf planet pertanma yg dulu ke 5 planet dan jupiter di mundur ke 6?,Experience,Medium,Experience,Experience,confirmed,False,pass_agreement
UgwWlqp26GlHDmGAYB14AaABAg,21seK8tKSYI,"Astaghfirullah baru tau penganute bumi datar 2,7rb",Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgyU3l7EbewB6coB0GF4AaABAg.8tbZ5ZUNqOL8tbkGlPOSb6,impJiSfof9E,"Tuh foto udah di zoom jauh banget, sampai ukuran fotonya itu 5.000.000 GB",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgzkGrlgXWB3-iv8gpR4AaABAg,21seK8tKSYI,Saya maklum dengan video kok bisa.. Karena sebagai channel pengetahuan tentunya mimin tidak mau melawan arus dengan sains modern.. Padahal kalau mimin mau belajar lagi soal bumi datar tentu mimin akan tersadar dengan realita yg sesungguhnya 🙂,Praise,Medium,Opinion,Praise,revised,False,verification_revision
Ugw_LQ-btJdFlnwSvC94AaABAg.9b-fIAWVCJA9b-k7Qhxusa,Beod6J0genE,Saya dan sekarang ganti cita citanya,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
Ugxj0s-oLQZcgHzBdYB4AaABAg.9KjAJLSyU9e9QHzknE3miW,21seK8tKSYI,"@Ponitend iyalah, kalo dibanding koceng oren mah masih pinteran gua :)",Opinion,High,Opinion,Opinion,confirmed,False,pass_agreement
UgjKdG1sB1nIPngCoAEC.8FaTnbBYdV88FbAIHn3KBY,NVDIHTGVcLc,+Happy Hardiansyah Ida kayak upil,Opinion,Medium,Opinion,Opinion,confirmed,False,pass_agreement
UgwJHt55ibYQkdDnVbd4AaABAg,AxyPASIXz1k,Umm can i get a pin?:v   Btw..makasih min...penjelasanya..penyampaian nya gk ngebosenin..ada animasinya lagi👏ilmunya bener-bener detail..,Question,High,Question,Question,confirmed,False,pass_agreement
